ledger,page,row,date,journal,particulars,cheque,debit,credit,balance,balance_side,day_ordinal,notes
CASH_SALES,1,36,08/06/2026,2004902,CASH BILL2004902 TEEN,,,3312.30,1084860.30,CR,8,
CASH_SALES,1,37,08/06/2026,2004903,CASH BILL2004903 HASINA,,,568.70,1085429.00,CR,9,
CASH_SALES,1,38,08/06/2026,34949,CASH BILL34949 MADINAH,,,348.00,1085777.00,CR,10,
CASH_SALES,1,39,08/06/2026,63901,CASH BILL63901 JADI,,,1044.00,1086821.00,CR,11,
CASH_SALES,1,40,08/06/2026,63902,CASH BILL63902 SAMI,,,522.00,1087343.00,CR,12,
CASH_SALES,1,41,08/06/2026,F022277,CASH BILL : F022277 SYLVESTER,,,0.00,1087343.00,CR,13,ZERO row printed as ".00" in credit column
CASH_SALES,1,42,09/06/2026,015358,CASH BILL : 015358 RAMBU,,,14.00,1087357.00,CR,1,
CASH_SALES,2,43,09/06/2026,022278,CASH BILL : 022278 LOUSENTIM,,,180.00,1087537.00,CR,2,
CASH_SALES,2,44,09/06/2026,022279,CASH BILL : 022279 NELSON,,,128.00,1087665.00,CR,3,
CASH_SALES,2,45,09/06/2026,2004905,CASH BILL2004905 HAMED,,,4050.00,1091715.00,CR,4,
CASH_SALES,2,46,09/06/2026,63904,CASH BILL63904 HAPPY,,,360.00,1092075.00,CR,5,
CASH_SALES,2,47,09/06/2026,63905,CASH BILL63905,,,437.00,1092512.00,CR,6,no customer name printed (both ledgers)
CASH_SALES,2,48,09/06/2026,63910,CASH BILL63910 PG ENTERPRISE,,,541.50,1093053.50,CR,7,
CASH_SALES,2,49,09/06/2026,63911,CASH BILL63911 GUNUNG-TLP,,,1235.00,1094288.50,CR,8,
CASH_SALES,2,50,09/06/2026,F022279,CASH BILL : F022279 NELSON,,,0.00,1094288.50,CR,9,ZERO row printed as ".00"
CASH_SALES,2,51,10/06/2026,022280,CASH BILL : 022280 AUGUSTINE,,,280.00,1094568.50,CR,1,date partially hole-punched; day inferred 10
CASH_SALES,2,52,10/06/2026,022281,CASH BILL : 022281 NUBASA,,,46.00,1094614.50,CR,2,
CASH_SALES,2,53,10/06/2026,34952,CASH BILL34952 SABANAH(1),,,5826.00,1100440.50,CR,3,
CASH_SALES,2,54,10/06/2026,34953,CASH BILL34953 SHAB,,,522.00,1100962.50,CR,4,
CASH_SALES,2,55,10/06/2026,34954,CASH BILL34954 AKBAR,,,870.00,1101832.50,CR,5,
CASH_SALES,2,56,10/06/2026,34955,CASH BILL34955 AKBAR N OMAR,,,504.00,1102336.50,CR,6,
CASH_SALES,2,57,10/06/2026,34956,CASH BILL34956 COOPMART,,,447.00,1102783.50,CR,7,
CASH_SALES,2,58,10/06/2026,34957,CASH BILL34957 SABANAH-JB,,,595.00,1103378.50,CR,8,
CASH_SALES,2,59,10/06/2026,63914,CASH BILL63914 33,,,1552.60,1104931.10,CR,9,
CASH_SALES,2,60,10/06/2026,63917,CASH BILL63917 HR,,,2105.00,1107036.10,CR,10,
CASH_SALES,2,61,10/06/2026,63918,CASH BILL63918 SAMI,,,870.00,1107906.10,CR,11,
CASH_SALES,2,62,11/06/2026,022282,CASH BILL : 022282 ROBIN,,,180.00,1108086.10,CR,1,
CASH_SALES,2,63,11/06/2026,022283,CASH BILL : 022283 ROBIN,,,75.00,1108161.10,CR,2,
CASH_SALES,2,64,11/06/2026,022284,CASH BILL : 022284 MICHEAL,,,36.00,1108197.10,CR,3,
CASH_SALES,2,65,11/06/2026,2004907,CASH BILL2004907 YLY,,,1864.80,1110061.90,CR,4,
CASH_SALES,2,66,11/06/2026,2004909,CASH BILL2004909 BIG-T,,,1566.00,1111627.90,CR,5,
CASH_SALES,2,67,11/06/2026,34958,CASH BILL34958 SABANAH-S,,,4824.00,1116451.90,CR,6,
CASH_SALES,2,68,11/06/2026,63919,CASH BILL63919 WAN,,,870.00,1117321.90,CR,7,
CASH_SALES,2,69,11/06/2026,63921,CASH BILL63921 NASRAT,,,870.00,1118191.90,CR,8,
CASH_SALES,2,70,11/06/2026,63922,CASH BILL63922 CASH JC,,,15.00,1118206.90,CR,9,date partially hole-punched; day inferred 11
CASH_SALES,2,71,12/06/2026,022285,CASH BILL : 022285 WINNY,,,54.00,1118260.90,CR,1,
CASH_SALES,2,72,12/06/2026,022286,CASH BILL : 022286 TSEN-OK,,,630.00,1118890.90,CR,2,
CASH_SALES,2,73,12/06/2026,34961,CASH BILL34961 MAIMUNAH,,,522.00,1119412.90,CR,3,
CASH_SALES,2,74,12/06/2026,34962,CASH BILL34962 SABANAH(2),,,2982.00,1122394.90,CR,4,
CASH_SALES,2,75,12/06/2026,34963,CASH BILL34963 SARIMAH,,,522.00,1122916.90,CR,5,
CASH_SALES,2,76,12/06/2026,34965,CASH BILL34965 ALI(CH),,,174.00,1123090.90,CR,6,
CASH_SALES,2,77,12/06/2026,34966,CASH BILL34966 LYN(2),,,87.00,1123177.90,CR,7,
CASH_SALES,2,78,12/06/2026,34967,CASH BILL34967 AKBAR N OMAR,,,660.80,1123838.70,CR,8,
CASH_SALES,2,79,12/06/2026,63925,CASH BILL63925 AFZAL(1),,,1252.40,1125091.10,CR,9,
CASH_SALES,2,80,12/06/2026,63926,CASH BILL63926 KOPITIAM,,,283.40,1125374.50,CR,10,
CASH_SALES,2,81,13/06/2026,2004914,CASH BILL2004914 KY,,,246.00,1125620.50,CR,1,
CASH_SALES,2,82,13/06/2026,2004915,CASH BILL2004915 NEVER-S,,,581.40,1126201.90,CR,2,
CASH_SALES,2,83,13/06/2026,34968,CASH BILL34968 SABANAH(1),,,3060.00,1129261.90,CR,3,
CASH_SALES,2,84,13/06/2026,34969,CASH BILL34969 AZRA,,,400.20,1129662.10,CR,4,
CASH_SALES,3,85,13/06/2026,34970,CASH BILL34970 AZRA-2,,,87.00,1129749.10,CR,5,
CASH_SALES,3,86,15/06/2026,015363,CASH BILL : 015363,,,34.00,1129783.10,CR,1,customer name omitted here; CH_REV1 prints VIVIANA
CASH_SALES,3,87,15/06/2026,2004916,CASH BILL2004916 1M,,,1183.00,1130966.10,CR,2,
CASH_SALES,3,88,15/06/2026,34977,CASH BILL34977 MATAMAS,,,394.80,1131360.90,CR,3,
CASH_SALES,3,89,15/06/2026,34979,CASH BILL34979 MEENGAR,,,73.00,1131433.90,CR,4,
CASH_SALES,3,90,15/06/2026,63929,CASH BILL63929 HAIFANG,,,137.60,1131571.50,CR,5,
CASH_SALES,3,91,15/06/2026,63930,CASH BILL63930 NAMPANG,,,344.00,1131915.50,CR,6,
CASH_SALES,3,92,15/06/2026,63931,CASH BILL63931 NAMPANG,,,168.00,1132083.50,CR,7,
CASH_SALES,3,93,15/06/2026,63932,CASH BILL63932 MINGHONG,,,146.40,1132229.90,CR,8,date partially hole-punched; day inferred 15
CASH_SALES,3,94,15/06/2026,63935,CASH BILL63935 CAKE,,,313.70,1132543.60,CR,9,
CASH_SALES,3,95,15/06/2026,63936,CASH BILL63936 ALAM,,,150.00,1132693.60,CR,10,
CASH_SALES,3,96,15/06/2026,63937,CASH BILL63937 ISRAR,,,106.20,1132799.80,CR,11,
CASH_SALES,3,97,15/06/2026,63938,CASH BILL63938 GERAI 158,,,522.00,1133321.80,CR,12,
CASH_SALES,3,98,16/06/2026,022288,CASH BILL : 022288 CHRISTOPHER,,,390.00,1133711.80,CR,1,
CASH_SALES,3,99,16/06/2026,022289,CASH BILL : 022289 NG-HF,,,75.00,1133786.80,CR,2,
CASH_SALES,3,100,16/06/2026,2004923,CASH BILL2004923 ZAMZAM,,,90.00,1133876.80,CR,3,
CASH_SALES,3,101,16/06/2026,63942,CASH BILL63942 THAI,,,1843.00,1135719.80,CR,4,
CASH_SALES,3,102,16/06/2026,63945,CASH BILL63945 33,,,3412.10,1139131.90,CR,5,
CASH_SALES,3,103,16/06/2026,63946,CASH BILL63946 LJ,,,870.00,1140001.90,CR,6,
CASH_SALES,3,104,18/06/2026,015365,CASH BILL : 015365 RAMBU,,,23.30,1140025.20,CR,1,
CASH_SALES,3,105,18/06/2026,2004924,CASH BILL2004924 BIG-T,,,3180.00,1143205.20,CR,2,
CASH_SALES,3,106,18/06/2026,34980,CASH BILL34980 SABANAH(1),,,4080.00,1147285.20,CR,3,
CASH_SALES,3,107,18/06/2026,34981,CASH BILL34981 SABANAH(3),,,5140.00,1152425.20,CR,4,
CASH_SALES,3,108,18/06/2026,34983,CASH BILL34983 LUV,,,109.50,1152534.70,CR,5,
CASH_SALES,3,109,18/06/2026,34984,CASH BILL34984 SARIP,,,174.00,1152708.70,CR,6,
CASH_SALES,3,110,18/06/2026,34986,CASH BILL34986 MEENGAR,,,195.60,1152904.30,CR,7,
CASH_SALES,3,111,18/06/2026,63948,CASH BILL63948 TERUSMAJU,,,495.00,1153399.30,CR,8,
CASH_SALES,3,112,18/06/2026,63950,CASH BILL63950 KAWANG,,,147.30,1153546.60,CR,9,date partially hole-punched; day inferred 18
CASH_SALES,3,113,18/06/2026,63951,CASH BILL63951 BERJAYA SM,,,202.80,1153749.40,CR,10,
CASH_SALES,3,114,18/06/2026,63952,CASH BILL63952 TM,,,522.00,1154271.40,CR,11,customer reads TM here vs TW in CH_REV1 (UNCERTAIN)
CASH_SALES,3,115,18/06/2026,63953,CASH BILL63953 BERJAYA SM,,,177.00,1154448.40,CR,12,CH_REV1 read BERJAYA SW; SM more likely (UNCERTAIN)
CASH_SALES,3,116,18/06/2026,63954,CASH BILL63954 SAHABAT,,,141.60,1154590.00,CR,13,
CASH_SALES,3,117,18/06/2026,63955,CASH BILL63955 MING,,,354.00,1154944.00,CR,14,
CASH_SALES,3,118,18/06/2026,63956,CASH BILL63956 LIANHOCK,,,214.50,1155158.50,CR,15,
CASH_SALES,3,119,18/06/2026,63957,CASH BILL63957 ENGGUAN,,,141.60,1155300.10,CR,16,
CASH_SALES,3,120,18/06/2026,63958,CASH BILL63958 EASY-M,,,570.00,1155870.10,CR,17,
CASH_SALES,3,121,18/06/2026,63959,CASH BILL63959 ENGGUAN,,,45.00,1155915.10,CR,18,
CASH_SALES,3,122,18/06/2026,63965,CASH BILL63965 MANSENG,,,128.70,1156043.80,CR,19,
CASH_SALES,3,123,18/06/2026,63966,CASH BILL63966 NOOR(2),,,348.00,1156391.80,CR,20,
CASH_SALES,3,124,18/06/2026,63967,CASH BILL63967 NOOR(2),,,120.00,1156511.80,CR,21,
CASH_SALES,3,125,19/06/2026,34987,CASH BILL34987 SABANA,,,8644.00,1165155.80,CR,1,
CASH_SALES,3,126,19/06/2026,63970,CASH BILL63970 YAWKEE,,,275.20,1165431.00,CR,2,
CASH_SALES,4,127,19/06/2026,63971,CASH BILL63971 HAPPY,,,450.00,1165881.00,CR,3,
CASH_SALES,4,128,19/06/2026,63972,CASH BILL63972,,,450.00,1166331.00,CR,4,no customer name printed (both ledgers)
CASH_SALES,4,129,19/06/2026,63974,CASH BILL63974 KALOSHAN,,,1415.00,1167746.00,CR,5,
CASH_SALES,4,130,20/06/2026,2004931,CASH BILL2004931 HARITH,,,768.00,1168514.00,CR,1,
CASH_SALES,4,131,20/06/2026,2004933,CASH BILL2004933 TIMPAUS,,,872.40,1169386.40,CR,2,
CASH_SALES,4,132,20/06/2026,34990,CASH BILL34990 PANCAWARNA,,,870.00,1170256.40,CR,3,
CASH_SALES,4,133,20/06/2026,63975,CASH BILL63975 GREENS,,,354.00,1170610.40,CR,4,
CASH_SALES,4,134,20/06/2026,63976,CASH BILL63976 BAZ(1),,,579.00,1171189.40,CR,5,
CASH_SALES,4,135,20/06/2026,63978,CASH BILL63978 NASIAYAM,,,176.60,1171366.00,CR,6,date partially hole-punched; day inferred 20
CASH_SALES,4,136,20/06/2026,63979,CASH BILL : 63979,,,0.00,1171366.00,CR,7,ZERO row printed as ".00"; CH_REV1 prints WILLY
CASH_SALES,4,137,20/06/2026,63980,CASH BILL63980 GUNUNG-TLP,,,438.00,1171804.00,CR,8,
CASH_SALES,4,138,20/06/2026,63983,CASH BILL63983 HUPLEE,,,156.10,1171960.10,CR,9,
CASH_SALES,4,139,22/06/2026,2004936,CASH BILL2004936 1M,,,720.00,1172680.10,CR,1,
CASH_SALES,4,140,22/06/2026,2004938,CASH BILL2004938 TEEN,,,5790.00,1178470.10,CR,2,
CASH_SALES,4,141,22/06/2026,34994,CASH BILL34994 SABANAH(2),,,2858.00,1181328.10,CR,3,
CASH_SALES,4,142,22/06/2026,34995,CASH BILL34995 SEWIRA,,,393.00,1181721.10,CR,4,
CASH_SALES,4,143,22/06/2026,34997,CASH BILL34997 AKBAR N OMAR,,,457.50,1182178.60,CR,5,
CASH_SALES,4,144,22/06/2026,34999,CASH BILL34999 RABIAH,,,440.00,1182618.60,CR,6,
CASH_SALES,4,145,22/06/2026,35000,CASH BILL35000 NADIA,,,522.00,1183140.60,CR,7,
CASH_SALES,4,146,22/06/2026,35001,CASH BILL35001 BARAKAH,,,696.00,1183836.60,CR,8,
CASH_SALES,4,147,22/06/2026,63985,CASH BILL63985 NAMPANG,,,344.00,1184180.60,CR,9,
CASH_SALES,4,148,22/06/2026,63986,CASH BILL63986 NAMPANG,,,224.00,1184404.60,CR,10,
CASH_SALES,4,149,22/06/2026,63989,CASH BILL63989 HAIFANG,,,135.20,1184539.80,CR,11,
CASH_SALES,4,150,22/06/2026,63990,CASH BILL63990 MINGHONG,,,87.00,1184626.80,CR,12,
CASH_SALES,4,151,22/06/2026,63991,CASH BILL63991 MINGHONG,,,48.00,1184674.80,CR,13,
CASH_SALES,4,152,22/06/2026,63992,CASH BILL63992 SIN,,,75.00,1184749.80,CR,14,
CASH_SALES,4,153,22/06/2026,63993,CASH BILL63993 GHANI-PNP,,,75.00,1184824.80,CR,15,
CASH_SALES,4,154,22/06/2026,63994,CASH BILL63994 CAKE,,,229.50,1185054.30,CR,16,date partially hole-punched; day inferred 22
CASH_SALES,4,155,23/06/2026,35003,CASH BILL35003 SABANAH(1),,,5218.00,1190272.30,CR,1,
CASH_SALES,4,156,23/06/2026,35004,CASH BILL35004 SAID,,,522.00,1190794.30,CR,2,
CASH_SALES,4,157,23/06/2026,64002,CASH BILL64002 HEARTY,,,118.80,1190913.10,CR,3,
CASH_SALES,4,158,24/06/2026,022290,CASH BILL : 022290 LINIUS,,,180.00,1191093.10,CR,1,
CASH_SALES,4,159,24/06/2026,35006,CASH BILL35006 SABANAH-S,,,3972.00,1195065.10,CR,2,
CASH_SALES,4,160,24/06/2026,35008,CASH BILL35008 SABANAH-JB,,,342.00,1195407.10,CR,3,
CASH_SALES,4,161,24/06/2026,35009,CASH BILL35009 SINGKEE,,,494.00,1195901.10,CR,4,
CASH_SALES,4,162,24/06/2026,35010,CASH BILL35010 ANAKMAMI,,,567.00,1196468.10,CR,5,
CASH_SALES,4,163,25/06/2026,022291,CASH BILL : 022291 SYLVESTER,,,36.00,1196504.10,CR,1,
CASH_SALES,4,164,25/06/2026,022292,CASH BILL : 022292 NELSON,,,192.00,1196696.10,CR,2,
CASH_SALES,4,165,25/06/2026,2004946,CASH BILL2004946 KY,,,420.00,1197116.10,CR,3,
CASH_SALES,4,166,25/06/2026,35012,CASH BILL35012 SAHIDUN,,,654.00,1197770.10,CR,4,
CASH_SALES,4,167,25/06/2026,35013,CASH BILL35013 MOHSEN,,,365.00,1198135.10,CR,5,
CASH_SALES,4,168,25/06/2026,35015,CASH BILL35015 APPLE,,,522.00,1198657.10,CR,6,
CASH_SALES,5,169,25/06/2026,35017,CASH BILL35017 MARIAM-TJA,,,174.00,1198831.10,CR,7,
CASH_SALES,5,170,25/06/2026,35018,CASH BILL : 35018,,,837.00,1199668.10,CR,8,customer name omitted here; CH_REV1 prints SABANAH(M)
CASH_SALES,5,171,25/06/2026,35019,CASH BILL : 35019,,,0.00,1199668.10,CR,9,ZERO row printed as ".00"
CASH_SALES,5,172,25/06/2026,35020,CASH BILL : 35020,,,530.00,1200198.10,CR,10,customer name omitted here; CH_REV1 prints KEDAI NO.1
CASH_SALES,5,173,25/06/2026,35021,CASH BILL35021 VHEERA,,,373.20,1200571.30,CR,11,
CASH_SALES,5,174,25/06/2026,64005,CASH BILL64005 33,,,3043.10,1203614.40,CR,12,
CASH_SALES,5,175,25/06/2026,F022291,CASH BILL : F022291 SYLVESTER,,,0.00,1203614.40,CR,13,ZERO row printed as ".00"
CASH_SALES,5,176,25/06/2026,F022292,CASH BILL : F022292 NELSON,,,0.00,1203614.40,CR,14,ZERO row printed as ".00"
CASH_SALES,5,177,26/06/2026,022293,CASH BILL : 022293 KOMINUM,,,180.00,1203794.40,CR,1,date partially hole-punched; day inferred 26
CASH_SALES,5,178,26/06/2026,022294,CASH BILL : 022294 MARGARET,,,230.00,1204024.40,CR,2,
CASH_SALES,5,179,26/06/2026,2004948,CASH BILL : 2004948,,,3480.00,1207504.40,CR,3,customer name omitted here; CH_REV1 prints BIG-T
CASH_SALES,5,180,26/06/2026,2004949,CASH BILL2004949 YLY,,,1740.00,1209244.40,CR,4,
CASH_SALES,5,181,26/06/2026,2004950,CASH BILL2004950 KITANI,,,1076.00,1210320.40,CR,5,
CASH_SALES,5,182,26/06/2026,2004953,CASH BILL : 2004953,,,216.00,1210536.40,CR,6,customer name omitted here; CH_REV1 prints GUIHING
CASH_SALES,5,183,26/06/2026,35022,CASH BILL35022 MEGAH,,,522.00,1211058.40,CR,7,
CASH_SALES,5,184,26/06/2026,35023,CASH BILL35023 NEVER,,,365.00,1211423.40,CR,8,
CASH_SALES,5,185,26/06/2026,35024,CASH BILL35024 MAIMUNAH,,,522.00,1211945.40,CR,9,
CASH_SALES,5,186,26/06/2026,35025,CASH BILL35025 SABANAH(3),,,6242.00,1218187.40,CR,10,
CASH_SALES,5,187,26/06/2026,35026,CASH BILL35026 AZRA,,,261.00,1218448.40,CR,11,
CASH_SALES,5,188,27/06/2026,2004955,CASH BILL2004955 SUNRISE-KB,,,1808.00,1220256.40,CR,1,
CASH_SALES,5,189,27/06/2026,35029,CASH BILL35029 SABANAH(1),,,4420.00,1224676.40,CR,2,
CASH_SALES,5,190,27/06/2026,64012,CASH BILL64012 NAMPANG,,,168.00,1224844.40,CR,3,
CASH_SALES,5,191,27/06/2026,64013,CASH BILL64013 NAMPANG,,,412.80,1225257.20,CR,4,
CASH_SALES,5,192,27/06/2026,64015,CASH BILL64015 MINGHONG,,,77.10,1225334.30,CR,5,
CASH_SALES,5,193,27/06/2026,64016,CASH BILL64016 CAKE,,,153.00,1225487.30,CR,6,
CASH_SALES,5,194,29/06/2026,015375,CASH BILL : 015375 VIVIANA,,,34.00,1225521.30,CR,1,DISCREPANCY: present in CASH_SALES only; NO CH_REV1 counterpart row (CH_REV1 balance chain proves absence). Receipt side unknown - check dev DB and BANK_PBB
CASH_SALES,5,195,29/06/2026,022295,CASH BILL : 022295 KENT-V,,,270.00,1225791.30,CR,2,
CASH_SALES,5,196,29/06/2026,2004956,CASH BILL2004956 ROHANI(2),,,1705.00,1227496.30,CR,3,date partially hole-punched; day inferred 29
CASH_SALES,5,197,29/06/2026,2004957,CASH BILL2004957 ISLAM,,,564.00,1228060.30,CR,4,
CASH_SALES,5,198,29/06/2026,2004958,CASH BILL2004958 PARVEEN,,,494.00,1228554.30,CR,5,
CASH_SALES,5,199,29/06/2026,2004959,CASH BILL2004959 MENG,,,578.00,1229132.30,CR,6,
CASH_SALES,5,200,29/06/2026,2004960,CASH BILL2004960 MING-PPR,,,246.00,1229378.30,CR,7,
CASH_SALES,5,201,29/06/2026,2004963,CASH BILL : 2004963,,,192.80,1229571.10,CR,8,customer name omitted here; CH_REV1 prints ALIAS
CASH_SALES,5,202,29/06/2026,2004964,CASH BILL : 2004964,,,2387.70,1231958.80,CR,9,customer name omitted here; CH_REV1 prints ROHANI(2)
CASH_SALES,5,203,29/06/2026,2004965,CASH BILL2004965 MAJUJAYA,,,492.00,1232450.80,CR,10,
CASH_SALES,5,204,29/06/2026,35033,CASH BILL35033 SABANAH(2),,,3832.00,1236282.80,CR,11,
CASH_SALES,5,205,29/06/2026,35034,CASH BILL35034 AKBAR N OMAR,,,870.00,1237152.80,CR,12,
CASH_SALES,5,206,29/06/2026,35035,CASH BILL35035 SHIMA,,,1816.20,1238969.00,CR,13,
CASH_SALES,5,207,29/06/2026,35036,CASH BILL35036 AKBAR N OMAR,,,370.50,1239339.50,CR,14,
CASH_SALES,5,208,29/06/2026,35037,CASH BILL35037 SHAB,,,1305.00,1240644.50,CR,15,
CASH_SALES,5,209,29/06/2026,64022,CASH BILL64022 NURJANNAH,,,870.00,1241514.50,CR,16,
CASH_SALES,5,210,30/06/2026,022296,CASH BILL : 022296 HERMAN,,,78.00,1241592.50,CR,1,
CASH_SALES,6,211,30/06/2026,35038,CASH BILL35038 SABANA,,,6902.00,1248494.50,CR,2,
CASH_SALES,6,212,30/06/2026,64023,CASH BILL64023 HAPPY,,,442.50,1248937.00,CR,3,
CASH_SALES,6,213,30/06/2026,64024,CASH BILL64024,,,519.50,1249456.50,CR,4,no customer name printed (both ledgers)
CASH_SALES,6,214,30/06/2026,64029,CASH BILL64029 AFZAL(1),,,1235.00,1250691.50,CR,5,
CASH_SALES,6,215,30/06/2026,64031,CASH BILL64031 GREENS,,,354.00,1251045.50,CR,6,closing 1251045.50 CR matches plan fixture
